0,0
1,17.452406
2,34.899497
3,52.335956
4,69.756474
5,87.155743
6,104.528463
7,121.869343
8,139.173101
9,156.434465
10,173.648178
11,190.808995
12,207.911691
13,224.951054
14,241.921896
15,258.819045
16,275.637356
17,292.371705
18,309.016994
19,325.568154
20,342.020143
21,358.36795
22,374.606593
23,390.731128
24,406.736643
25,422.618262
26,438.371147
27,453.9905
28,469.471563
29,484.80962
30,500
31,515.038075
32,529.919264
33,544.639035
34,559.192903
35,573.576436
36,587.785252
37,601.815023
38,615.661475
39,629.320391
40,642.78761
41,656.059029
42,669.130606
43,681.99836
44,694.65837
45,707.106781
46,719.3398
47,731.353702
48,743.144825
49,754.70958
50,766.044443
51,777.145961
52,788.010754
53,798.63551
54,809.016994
55,819.152044
56,829.037573
57,838.670568
58,848.048096
59,857.167301
60,866.025404
61,874.619707
62,882.947593
63,891.006524
64,898.794046
65,906.307787
66,913.545458
67,920.504853
68,927.183855
69,933.580426
70,939.692621
71,945.518576
72,951.056516
73,956.304756
74,961.261696
75,965.925826
76,970.295726
77,974.370065
78,978.147601
79,981.627183
80,984.807753
81,987.688341
82,990.268069
83,992.546152
84,994.521895
85,996.194698
86,997.56405
87,998.629535
88,999.390827
89,999.847695
90,1000
91,999.847695
92,999.390827
93,998.629535
94,997.56405
95,996.194698
96,994.521895
97,992.546152
98,990.268069
99,987.688341
100,984.807753
101,981.627183
102,978.147601
103,974.370065
104,970.295726
105,965.925826
106,961.261696
107,956.304756
108,951.056516
109,945.518576
110,939.692621
111,933.580426
112,927.183855
113,920.504853
114,913.545458
115,906.307787
116,898.794046
117,891.006524
118,882.947593
119,874.619707
120,866.025404
121,857.167301
122,848.048096
123,838.670568
124,829.037573
125,819.152044
126,809.016994
127,798.63551
128,788.010754
129,777.145961
130,766.044443
131,754.70958
132,743.144825
133,731.353702
134,719.3398
135,707.106781
136,694.65837
137,681.99836
138,669.130606
139,656.059029
140,642.78761
141,629.320391
142,615.661475
143,601.815023
144,587.785252
145,573.576436
146,559.192903
147,544.639035
148,529.919264
149,515.038075
150,500
151,484.80962
152,469.471563
153,453.9905
154,438.371147
155,422.618262
156,406.736643
157,390.731128
158,374.606593
159,358.36795
160,342.020143
161,325.568154
162,309.016994
163,292.371705
164,275.637356
165,258.819045
166,241.921896
167,224.951054
168,207.911691
169,190.808995
170,173.648178
171,156.434465
172,139.173101
173,121.869343
174,104.528463
175,87.155743
176,69.756474
177,52.335956
178,34.899497
179,17.452406
180,1.23E-13
181,-17.452406
182,-34.899497
183,-52.335956
184,-69.756474
185,-87.155743
186,-104.528463
187,-121.869343
188,-139.173101
189,-156.434465
190,-173.648178
191,-190.808995
192,-207.911691
193,-224.951054
194,-241.921896
195,-258.819045
196,-275.637356
197,-292.371705
198,-309.016994
199,-325.568154
200,-342.020143
201,-358.36795
202,-374.606593
203,-390.731128
204,-406.736643
205,-422.618262
206,-438.371147
207,-453.9905
208,-469.471563
209,-484.80962
210,-500
211,-515.038075
212,-529.919264
213,-544.639035
214,-559.192903
215,-573.576436
216,-587.785252
217,-601.815023
218,-615.661475
219,-629.320391
220,-642.78761
221,-656.059029
222,-669.130606
223,-681.99836
224,-694.65837
225,-707.106781
226,-719.3398
227,-731.353702
228,-743.144825
229,-754.70958
230,-766.044443
231,-777.145961
232,-788.010754
233,-798.63551
234,-809.016994
235,-819.152044
236,-829.037573
237,-838.670568
238,-848.048096
239,-857.167301
240,-866.025404
241,-874.619707
242,-882.947593
243,-891.006524
244,-898.794046
245,-906.307787
246,-913.545458
247,-920.504853
248,-927.183855
249,-933.580426
250,-939.692621
251,-945.518576
252,-951.056516
253,-956.304756
254,-961.261696
255,-965.925826
256,-970.295726
257,-974.370065
258,-978.147601
259,-981.627183
260,-984.807753
261,-987.688341
262,-990.268069
263,-992.546152
264,-994.521895
265,-996.194698
266,-997.56405
267,-998.629535
268,-999.390827
269,-999.847695
270,-1000
271,-999.847695
272,-999.390827
273,-998.629535
274,-997.56405
275,-996.194698
276,-994.521895
277,-992.546152
278,-990.268069
279,-987.688341
280,-984.807753
281,-981.627183
282,-978.147601
283,-974.370065
284,-970.295726
285,-965.925826
286,-961.261696
287,-956.304756
288,-951.056516
289,-945.518576
290,-939.692621
291,-933.580426
292,-927.183855
293,-920.504853
294,-913.545458
295,-906.307787
296,-898.794046
297,-891.006524
298,-882.947593
299,-874.619707
300,-866.025404
301,-857.167301
302,-848.048096
303,-838.670568
304,-829.037573
305,-819.152044
306,-809.016994
307,-798.63551
308,-788.010754
309,-777.145961
310,-766.044443
311,-754.70958
312,-743.144825
313,-731.353702
314,-719.3398
315,-707.106781
316,-694.65837
317,-681.99836
318,-669.130606
319,-656.059029
320,-642.78761
321,-629.320391
322,-615.661475
323,-601.815023
324,-587.785252
325,-573.576436
326,-559.192903
327,-544.639035
328,-529.919264
329,-515.038075
330,-500
331,-484.80962
332,-469.471563
333,-453.9905
334,-438.371147
335,-422.618262
336,-406.736643
337,-390.731128
338,-374.606593
339,-358.36795
340,-342.020143
341,-325.568154
342,-309.016994
343,-292.371705
344,-275.637356
345,-258.819045
346,-241.921896
347,-224.951054
348,-207.911691
349,-190.808995
350,-173.648178
351,-156.434465
352,-139.173101
353,-121.869343
354,-104.528463
355,-87.155743
356,-69.756474
357,-52.335956
358,-34.899497
359,-17.452406
360,0
