0,0
1,0.017452406
2,0.034899497
3,0.052335956
4,0.069756474
5,0.087155743
6,0.104528463
7,0.121869343
8,0.139173101
9,0.156434465
10,0.173648178
11,0.190808995
12,0.207911691
13,0.224951054
14,0.241921896
15,0.258819045
16,0.275637356
17,0.292371705
18,0.309016994
19,0.325568154
20,0.342020143
21,0.35836795
22,0.374606593
23,0.390731128
24,0.406736643
25,0.422618262
26,0.438371147
27,0.4539905
28,0.469471563
29,0.48480962
30,0.5
31,0.515038075
32,0.529919264
33,0.544639035
34,0.559192903
35,0.573576436
36,0.587785252
37,0.601815023
38,0.615661475
39,0.629320391
40,0.64278761
41,0.656059029
42,0.669130606
43,0.68199836
44,0.69465837
45,0.707106781
46,0.7193398
47,0.731353702
48,0.743144825
49,0.75470958
50,0.766044443
51,0.777145961
52,0.788010754
53,0.79863551
54,0.809016994
55,0.819152044
56,0.829037573
57,0.838670568
58,0.848048096
59,0.857167301
60,0.866025404
61,0.874619707
62,0.882947593
63,0.891006524
64,0.898794046
65,0.906307787
66,0.913545458
67,0.920504853
68,0.927183855
69,0.933580426
70,0.939692621
71,0.945518576
72,0.951056516
73,0.956304756
74,0.961261696
75,0.965925826
76,0.970295726
77,0.974370065
78,0.978147601
79,0.981627183
80,0.984807753
81,0.987688341
82,0.990268069
83,0.992546152
84,0.994521895
85,0.996194698
86,0.99756405
87,0.998629535
88,0.999390827
89,0.999847695
90,1
91,0.999847695
92,0.999390827
93,0.998629535
94,0.99756405
95,0.996194698
96,0.994521895
97,0.992546152
98,0.990268069
99,0.987688341
100,0.984807753
101,0.981627183
102,0.978147601
103,0.974370065
104,0.970295726
105,0.965925826
106,0.961261696
107,0.956304756
108,0.951056516
109,0.945518576
110,0.939692621
111,0.933580426
112,0.927183855
113,0.920504853
114,0.913545458
115,0.906307787
116,0.898794046
117,0.891006524
118,0.882947593
119,0.874619707
120,0.866025404
121,0.857167301
122,0.848048096
123,0.838670568
124,0.829037573
125,0.819152044
126,0.809016994
127,0.79863551
128,0.788010754
129,0.777145961
130,0.766044443
131,0.75470958
132,0.743144825
133,0.731353702
134,0.7193398
135,0.707106781
136,0.69465837
137,0.68199836
138,0.669130606
139,0.656059029
140,0.64278761
141,0.629320391
142,0.615661475
143,0.601815023
144,0.587785252
145,0.573576436
146,0.559192903
147,0.544639035
148,0.529919264
149,0.515038075
150,0.5
151,0.48480962
152,0.469471563
153,0.4539905
154,0.438371147
155,0.422618262
156,0.406736643
157,0.390731128
158,0.374606593
159,0.35836795
160,0.342020143
161,0.325568154
162,0.309016994
163,0.292371705
164,0.275637356
165,0.258819045
166,0.241921896
167,0.224951054
168,0.207911691
169,0.190808995
170,0.173648178
171,0.156434465
172,0.139173101
173,0.121869343
174,0.104528463
175,0.087155743
176,0.069756474
177,0.052335956
178,0.034899497
179,0.017452406
180,1.23E-16
181,-0.017452406
182,-0.034899497
183,-0.052335956
184,-0.069756474
185,-0.087155743
186,-0.104528463
187,-0.121869343
188,-0.139173101
189,-0.156434465
190,-0.173648178
191,-0.190808995
192,-0.207911691
193,-0.224951054
194,-0.241921896
195,-0.258819045
196,-0.275637356
197,-0.292371705
198,-0.309016994
199,-0.325568154
200,-0.342020143
201,-0.35836795
202,-0.374606593
203,-0.390731128
204,-0.406736643
205,-0.422618262
206,-0.438371147
207,-0.4539905
208,-0.469471563
209,-0.48480962
210,-0.5
211,-0.515038075
212,-0.529919264
213,-0.544639035
214,-0.559192903
215,-0.573576436
